"id","submitdate","lastpage","startlanguage","startdate","datestamp","refurl","INSTRUKCJA","LOSUJ","PIERWSZE1[1]","PIERWSZE2[2]","PIERWSZE3[3]","PIERWSZE4[4]","PIERWSZE5[5]","PIERWSZE6[6]","PIERWSZE7[7]","PIERWSZE8[8]","PIERWSZE9[9]","PIERWSZE10[10]","PIERWSZE11[11]","PIERWSZE12[12]","PIERWSZE13[13]","PIERWSZE14[14]","PIERWSZE15[15]","PIERWSZE16[16]","PIERWSZE17[17]","PIERWSZE18[18]","PIERWSZE19[19]","PIERWSZE20[20]","PIERWSZE21[21]","PIERWSZE22[22]","PIERWSZE23[23]","PIERWSZE24[24]","DRUGIE1[1]","DRUGIE2[2]","DRUGIE3[3]","DRUGIE4[4]","DRUGIE5[5]","DRUGIE6[6]","DRUGIE7[7]","DRUGIE8[8]","DRUGIE9[9]","DRUGIE10[10]","DRUGIE11[11]","DRUGIE12[12]","DRUGIE13[13]","DRUGIE14[14]","DRUGIE15[15]","DRUGIE16[16]","DRUGIE17[17]","DRUGIE18[18]","DRUGIE19[19]","DRUGIE20[20]","DRUGIE21[21]","DRUGIE22[22]","DRUGIE23[23]","DRUGIE24[24]","TRZECIE8","TRZECIE9","TRZECIE11","TRZECIE12","TRZECIE14","TRZECIE15","TRZECIE17","TRZECIE18","TRZECIE20","TRZECIE21","TRZECIE23","TRZECIE24","CZWARTE9","CZWARTE8","CZWARTE3","CZWARTE14","CZWARTE15","CZWARTE17","CZWARTE18","CZWARTE20","CZWARTE21","CZWARTE23","CZWARTE24","CZWARTE2","CZWARTE5","CZWARTE6","CZWARTE11","CZWARTE12","PIATE20","PIATE21","PIATE23","PIATE24","G","Y","E","E[other]","F","H","interviewtime","groupTime212","INSTRUKCJATime","groupTime207","LOSUJTime","groupTime206","PIERWSZE1Time","PIERWSZE2Time","PIERWSZE3Time","PIERWSZE4Time","PIERWSZE5Time","PIERWSZE6Time","PIERWSZE7Time","PIERWSZE8Time","PIERWSZE9Time","PIERWSZE10Time","PIERWSZE11Time","PIERWSZE12Time","PIERWSZE13Time","PIERWSZE14Time","PIERWSZE15Time","PIERWSZE16Time","PIERWSZE17Time","PIERWSZE18Time","PIERWSZE19Time","PIERWSZE20Time","PIERWSZE21Time","PIERWSZE22Time","PIERWSZE23Time","PIERWSZE24Time","groupTime208","DRUGIE1Time","DRUGIE2Time","DRUGIE3Time","DRUGIE4Time","DRUGIE5Time","DRUGIE6Time","DRUGIE7Time","DRUGIE8Time","DRUGIE9Time","DRUGIE10Time","DRUGIE11Time","DRUGIE12Time","DRUGIE13Time","DRUGIE14Time","DRUGIE15Time","DRUGIE16Time","DRUGIE17Time","DRUGIE18Time","DRUGIE19Time","DRUGIE20Time","DRUGIE21Time","DRUGIE22Time","DRUGIE23Time","DRUGIE24Time","groupTime209","TRZECIE8Time","TRZECIE9Time","TRZECIE11Time","TRZECIE12Time","TRZECIE14Time","TRZECIE15Time","TRZECIE17Time","TRZECIE18Time","TRZECIE20Time","TRZECIE21Time","TRZECIE23Time","TRZECIE24Time","groupTime210","CZWARTE9Time","CZWARTE8Time","CZWARTE3Time","CZWARTE14Time","CZWARTE15Time","CZWARTE17Time","CZWARTE18Time","CZWARTE20Time","CZWARTE21Time","CZWARTE23Time","CZWARTE24Time","CZWARTE2Time","CZWARTE5Time","CZWARTE6Time","CZWARTE11Time","CZWARTE12Time","groupTime211","PIATE20Time","PIATE21Time","PIATE23Time","PIATE24Time","groupTime213","GTime","YTime","ETime","FTime","HTime"
"797","2015-10-29 22:54:11","8","pl","2015-10-29 22:52:35","2015-10-29 22:54:11","https://www.facebook.com/","","2","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","jest w znacznym stopniu zasługą dozorcy.","","","","","","","","","Kobieta","1996.0000000000","Średnie","","Nie","Nie","92.79","3.68","","","","15.94","","","","","","","","","","","","","","","","","","","","","","","","","30.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.14","","","","","","","","","","","","","","","","","","","","","","26.4","","","","",""
"798","2015-10-29 22:59:32","8","pl","2015-10-29 22:53:29","2015-10-29 22:59:32","","","6","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","jest  w znacznym stopniu winą dozorcy.","","","","","","","Kobieta","1992.0000000000","Średnie","","Nie","Nie","361.33","13.29","","","","146.04","","","","","","","","","","","","","","","","","","","","","","","","","39.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.37","","","","","","","","","","","","","","","","","","","","","","114.85","","","","",""
"800","2015-10-29 23:01:43","8","pl","2015-10-29 22:58:46","2015-10-29 23:01:43","https://www.facebook.com/","","4","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","3.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kobieta","1994.0000000000","Średnie","","Nie","Nie","174.67","22.21","","","","87.26","","","","","","","","","","","","","","","","","","","","","","","","","33.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.48","","","","",""
"801","2015-10-29 23:05:16","8","pl","2015-10-29 23:02:10","2015-10-29 23:05:16","https://www.facebook.com/","","23","","","","","","","","","","","","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","jest tylko w pewnym stopniu zasługą chłopca.","","","","","","","","","","","jest w znacznym stopniu zasługą dozorcy.","","","","","","","","","jest w stopniu znikomym zasługą mieszkańców.","","Kobieta","1990.0000000000","Doktorat","","Nie","Nie","184.47","14.56","","","","24.64","","","","","","","","","","","","","","","","","","","","","","","","","73.66","","","","","","","","","","","","","","","","","","","","","","","","","28.63","","","","","","","","","","","","","9.41","","","","","","","","","","","","","","","","","15.64","","","","","17.93","","","","",""
"803","2015-10-29 23:06:47","8","pl","2015-10-29 23:04:48","2015-10-29 23:06:47","https://www.facebook.com/","","24","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","jest w stopniu znikomym winą chłopca.","","","","","","","","","","","jest w stopniu znikomym winą dozorcy.","","","","","","","","","nie jest winą mieszkańców.","Kobieta","1998.0000000000","Podstawowe","","Nie","Nie","117.09","4.15","","","","16.45","","","","","","","","","","","","","","","","","","","","","","","","","33.44","","","","","","","","","","","","","","","","","","","","","","","","","7.23","","","","","","","","","","","","","15.98","","","","","","","","","","","","","","","","","19.56","","","","","20.28","","","","",""
"804","2015-10-29 23:11:38","8","pl","2015-10-29 23:09:25","2015-10-29 23:11:38","https://www.facebook.com/?ref=logo","","24","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","nie jest winą chłopca.","","","","","","","","","","","jest tylko w pewnym stopniu winą dozorcy.","","","","","","","","","nie jest winą mieszkańców.","Kobieta","1998.0000000000","Średnie","","Nie","Nie","131.48","11.99","","","","39.98","","","","","","","","","","","","","","","","","","","","","","","","","16.41","","","","","","","","","","","","","","","","","","","","","","","","","12.91","","","","","","","","","","","","","13.92","","","","","","","","","","","","","","","","","8.47","","","","","27.8","","","","",""
"805","2015-10-29 23:15:55","8","pl","2015-10-29 23:14:06","2015-10-29 23:15:55","","","16","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mężczyzna","1990.0000000000","Wyższe (licencjat, magister, inżynier)","","Nie","Tak","107.37","10.43","","","","12.12","","","","","","","","","","","","","","","","","","","","","","","","","58.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.54","","","","",""
"806","2015-10-29 23:16:56","8","pl","2015-10-29 23:15:30","2015-10-29 23:16:56","https://www.facebook.com/","","16","","","","","","","","","","","","","","","","3.0000000000","","","","","","","","","","","","","","","","","","","","","","","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mężczyzna","1997.0000000000","Średnie","","Nie","Nie","82.86","7.55","","","","22.81","","","","","","","","","","","","","","","","","","","","","","","","","29.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.19","","","","",""
"807","2015-10-29 23:20:00","8","pl","2015-10-29 23:16:09","2015-10-29 23:20:00","https://web.facebook.com","","17","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","3.0000000000","","","","","","","","","","","","","","jest tylko w pewnym stopniu zasługą chłopca.","","","","","","","","","","","jest całkowicie zasługą dozorcy.","","","","","","","","","","","","","","","Kobieta","1988.0000000000","Wyższe (licencjat, magister, inżynier)","","Nie","Nie","226.96","10.41","","","","79.56","","","","","","","","","","","","","","","","","","","","","","","","","57.87","","","","","","","","","","","","","","","","","","","","","","","","","21.4","","","","","","","","","","","","","23.45","","","","","","","","","","","","","","","","","","","","","","34.27","","","","",""
"810","2015-10-29 23:24:48","8","pl","2015-10-29 23:23:05","2015-10-29 23:24:48","https://web.facebook.com/","","10","","","","","","","","","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kobieta","1993.0000000000","Wyższe (licencjat, magister, inżynier)","","Nie","Nie","101.42","6.26","","","","23.43","","","","","","","","","","","","","","","","","","","","","","","","","41.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8","","","","",""
"811","2015-10-29 23:26:06","8","pl","2015-10-29 23:24:10","2015-10-29 23:26:06","https://www.facebook.com/","","7","","","","","","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","3.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mężczyzna","1994.0000000000","Średnie","","Nie","Nie","113.72","11.11","","","","33.48","","","","","","","","","","","","","","","","","","","","","","","","","36.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.32","","","","",""
"812","2015-10-29 23:27:00","8","pl","2015-10-29 23:24:20","2015-10-29 23:27:00","https://www.facebook.com","","16","","","","","","","","","","","","","","","","3.0000000000","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mężczyzna","18.0000000000","Średnie","","Nie","Nie","156.22","19.41","","","","46.49","","","","","","","","","","","","","","","","","","","","","","","","","63.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.13","","","","",""
"813","2015-10-29 23:27:50","8","pl","2015-10-29 23:24:55","2015-10-29 23:27:50","https://m.facebook.com/","","10","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kobieta","1987.0000000000","Wyższe (licencjat, magister, inżynier)","","Nie","Nie","172.79","25.22","","","","31.56","","","","","","","","","","","","","","","","","","","","","","","","","72.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.16","","","","",""
"814","2015-10-29 23:28:43","8","pl","2015-10-29 23:25:15","2015-10-29 23:28:43","https://www.facebook.com/","","12","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","","","","","jest w stopniu znikomym winą robotników.","","","","","","","","","","","","","","","","","","","","","","","","jest tylko w pewnym stopniu winą dozorcy.","","","","","Kobieta","88.0000000000","Wyższe (licencjat, magister, inżynier)","","Nie","Nie","205.18","6.02","","","","17.54","","","","","","","","","","","","","","","","","","","","","","","","","97.86","","","","","","","","","","","","","","","","","","","","","","","","","38.38","","","","","","","","","","","","","23.79","","","","","","","","","","","","","","","","","","","","","","21.59","","","","",""
"815","2015-10-29 23:31:18","8","pl","2015-10-29 23:28:55","2015-10-29 23:31:18","https://www.facebook.com/","","6","","","","","","3.0000000000","","","","","","","","","","","","","","","","","","","","","","","","1.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","jest  w znacznym stopniu winą dozorcy.","","","","","","","Mężczyzna","85.0000000000","Wyższe (licencjat, magister, inżynier)","","Nie","Nie","140.54","3.43","","","","11.15","","","","","","","","","","","","","","","","","","","","","","","","","82.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.43","","","","","","","","","","","","","","","","","","","","","","16.21","","","","",""
"816","2015-10-29 23:32:21","8","pl","2015-10-29 23:29:36","2015-10-29 23:32:21","https://www.facebook.com/","","7","","","","","","","1.0000000000","","","","","","","","","","","","","","","","","","","","","","","","4.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mężczyzna","1999.0000000000","Inne","","Nie","Nie","163.3","13.87","","","","32.21","","","","","","","","","","","","","","","","","","","","","","","","","79.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.27","","","","",""
"817","2015-10-29 23:36:16","8","pl","2015-10-29 23:33:55","2015-10-29 23:36:16","https://www.facebook.com","","4","","","","1.0000000000","","","","","","","","","","","","","","","","","","","","","","","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kobieta","1993.0000000000","Wyższe (licencjat, magister, inżynier)","","Nie","Nie","139.1","6.79","","","","18.27","","","","","","","","","","","","","","","","","","","","","","","","","92.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.32","","","","",""
"822","2015-10-30 00:26:30","8","pl","2015-10-30 00:24:50","2015-10-30 00:26:30","https://www.facebook.com","","8","","","","","","","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","3.0000000000","","","","","","","","","","","","","","","","","jest w stopniu znikomym zasługą pani Malinowskiej.","","","","","","","","","","","","","jest całkowicie zasługą dozorcy.","","","","","","","","","","","","","","","","","","","Mężczyzna","1989.0000000000","Wyższe (licencjat, magister, inżynier)","","Nie","Nie","98.39","8.81","","","","32.03","","","","","","","","","","","","","","","","","","","","","","","","","11.19","","","","","","","","","","","","","","","","","","","","","","","","","13.13","","","","","","","","","","","","","9.97","","","","","","","","","","","","","","","","","","","","","","23.26","","","","",""
"823","2015-10-30 00:28:12","8","pl","2015-10-30 00:26:47","2015-10-30 00:28:12","https://web.facebook.com/","","19","","","","","","","","","","","","","","","","","","","2.0000000000","","","","","","","","","","","","","","","","","","","","","","","","3.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mężczyzna","1996.0000000000","Średnie","","Nie","Tak","82.27","4.58","","","","40.11","","","","","","","","","","","","","","","","","","","","","","","","","13.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7","","","","",""
